,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-10 12:05:40,0.8672150411280847,0.008658008658008667,0.43164673796939074,0.09614078466827769,0.8776664636213143,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:05:45,0.8672150411280847,0.008658008658008667,0.4318655224003371,0.09614712673528675,0.876024282085816,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:05:50,0.8672150411280847,0.008658008658008667,0.43223018209709535,0.09641417035526914,0.876676388288159,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:05:55,0.8672150411280847,0.008658008658008667,0.43264230026766437,0.09641417035526938,0.876495949760391,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:00,0.8672150411280847,0.008658008658008667,0.43310176262018996,0.09650028978664399,0.876573111483464,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:05,0.8672150411280847,0.008658008658008667,0.4336081491880366,0.09555754999881771,0.8733847403496281,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:10,0.8672150411280847,0.008658008658008667,0.4340918008689606,0.09368893102391661,0.8668422210372516,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:15,0.8672150411280847,0.008658008658008667,0.43455949030901597,0.09195185042615009,0.8599385957837302,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:20,0.8672150411280847,0.008658008658008667,0.43507724211859555,0.09034703765723429,0.8530810380386481,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:25,0.8672150411280847,0.008658008658008667,0.43562004253337777,0.09013263971709909,0.8455028045090748,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:30,0.8672150411280847,0.008658008658008667,0.4362383828621883,0.08609090108093481,0.8345819062177997,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:35,0.8672150411280847,0.008658008658008667,0.4371753362213265,0.08099021168253905,0.8200690755667155,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:40,0.8672150411280847,0.008658008658008667,0.43843290968651266,0.07524053540794219,0.8058910786346116,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:45,0.8672150411280847,0.008658008658008667,0.4400145230968411,0.07016774487139602,0.7941226422340552,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:50,0.8672150411280847,0.008658008658008667,0.44192503899310465,0.06577424702553401,0.7856357636353235,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:06:55,0.8672150411280847,0.008658008658008667,0.4441708086894952,0.061623296268306336,0.7778498881469796,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:00,0.8672150411280847,0.009061399131410007,0.4467597353551016,0.057362311273056736,0.7687812900007539,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:05,0.8672150411280847,0.009061399131410007,0.4511446668721621,0.05294552757325681,0.758496889874532,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:10,0.8672150411280847,0.009061399131410007,0.4563210956918337,0.04837589838320362,0.7473068995355909,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:15,0.8672150411280847,0.009061399131410007,0.46321631464834456,0.04365641522335834,0.7354639012731867,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:20,0.8672150411280847,0.009061399131410007,0.4717931780344915,0.03880392792745807,0.7227690850663658,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:25,0.8672150411280847,0.009373437963377718,0.4872065263617071,0.034820046038417825,0.7073068688654847,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:30,0.8672150411280847,0.009987546912001244,0.5110591011332425,0.034446436190247065,0.6903580395048717,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:35,0.8672150411280847,0.0105062925573698,0.5360454914023352,0.034281593894341676,0.6725257567121614,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:40,0.8672150411280847,0.01092952692981269,0.5618778307171209,0.03457205025011799,0.6529619027998205,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:45,0.8672150411280847,0.011257129218883636,0.5882311845819735,0.0354320374946174,0.6345273233213573,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:50,0.8672150411280847,0.011489005859509559,0.6112526543772628,0.03685916926743909,0.616364379301763,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:07:55,0.8672150411280847,0.01162509059876494,0.6300793452007281,0.03885169374537805,0.5976147041995653,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:00,0.8672150411280847,0.012318618551055746,0.6436178635804647,0.04140848574223346,0.57727500868044,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:05,0.8672150411280847,0.012318618551055746,0.6599394000439313,0.044461465356044734,0.5550388321863102,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:10,0.8672150411280847,0.012318618551055748,0.6727583297726234,0.047609786337694415,0.5364284248720911,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:15,0.8672150411280847,0.012318618551055748,0.6782963994474328,0.0507167880454524,0.5207256790555486,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:20,0.8672150411280847,0.012318618551055554,0.681119964960577,0.05337853955467498,0.505710041046648,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:25,0.8672150411280847,0.012005868749931084,0.6735238693111312,0.055513512242558585,0.49830065075048646,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:30,0.8672150411280847,0.011390927807982136,0.6535341557627237,0.05712266354901485,0.5004048567172701,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:35,0.8672150411280847,0.010872064613766504,0.6333009932564159,0.058096769789946746,0.5117641566822779,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:40,0.8672150411280847,0.010449130760012465,0.61251316456964,0.0581856711440967,0.5321733396936917,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:45,0.8672150411280847,0.010224516324594663,0.5908771365502227,0.05727003324138163,0.5551464549693009,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:50,0.8672150411280847,0.010339612941508373,0.5729240763726845,0.05550215256282031,0.575536498165348,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:08:55,0.8672150411280847,0.010794100055786023,0.5606943098188043,0.05296804037271092,0.589654754716679,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:00,0.8672150411280847,0.009698378943185666,0.5560742415676331,0.04975991930077057,0.5985452704976144,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:05,0.8672150411280847,0.009698378943185666,0.5432107272861759,0.04609583221785825,0.6035497032890624,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:10,0.8672150411280847,0.009698378943185858,0.5339828584246681,0.0423804441685845,0.6004153233044955,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:15,0.8672150411280847,0.009698378943185858,0.5320403035975034,0.03875694460724071,0.5906048845383309,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:20,0.8672150411280847,0.009698378943185858,0.5315187655318063,0.0356190180423333,0.5736427749712067,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:25,0.8672150411280847,0.009698378943185858,0.5310583295958566,0.03296637531230058,0.5487525345802534,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:30,0.8672150411280847,0.009698378943185858,0.5305848699110713,0.03079871068628141,0.5196303823211149,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:35,0.8672150411280847,0.009698378943185858,0.5281026707822326,0.02919418666580873,0.48899623018616467,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:40,0.8672150411280847,0.010992502789538198,0.5199628890141299,0.028564140911795592,0.45821168162508585,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:45,0.8672150411280847,0.013527334910929716,0.505028881331215,0.028908190167858946,0.42527458613485997,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:50,0.8672150411280847,0.01528844096224797,0.4912167063711535,0.030071086112614515,0.39074962375430616,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:09:55,0.8672150411280847,0.015661601894198355,0.4821641031410416,0.031967451322289876,0.3567930172354878,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:00,0.8672150411280847,0.015661601894198355,0.4782522521070018,0.034233622654317834,0.32026983593778974,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:05,0.8672150411280847,0.01568049795611431,0.47859672044775614,0.036504854368931985,0.27646126660785525,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:10,0.8672150411280847,0.015935559573318728,0.4803693663010275,0.03873609811430335,0.2222108448087344,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:15,0.8672150411280847,0.016426604651569372,0.48358581465529354,0.04089696715012308,0.16048310628265258,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:20,0.8672150411280847,0.016426604651569372,0.4829652225478025,0.042986998157718455,0.1181745354190347,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:25,0.8672150411280847,0.01858464875754336,0.4793984203729504,0.04500574159063263,0.11450606789966225,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:30,0.8672150411280847,0.021103753229085635,0.4708882549906843,0.04695276191156227,0.12748071585471468,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:35,0.8672150411280847,0.023824613354931516,0.4600536183414419,0.048747593378014556,0.14180038906219114,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:40,0.8672150411280847,0.02516164549687923,0.45620966713401284,0.04996862098870072,0.15280773465246633,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:45,0.8672150411280847,0.02506733063641347,0.46009247052678526,0.05061378748930913,0.15773853119876163,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:50,0.8672150411280847,0.02539024391816139,0.4599917354861223,0.05068200438282252,0.1545955960122538,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:10:55,0.8672150411280847,0.026741788643982616,0.4519096575902815,0.05017315651659755,0.14336847826038074,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:00,0.8672150411280847,0.028937294757894007,0.4363487622547851,0.04936837864100676,0.12959225884485095,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:05,0.8672150411280847,0.03102789174790827,0.4192458874043784,0.04848840205040738,0.11664286027291922,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:10,0.8672150411280847,0.0332490899689202,0.3933322136870308,0.04757887632866543,0.10583244696458952,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:15,0.8672150411280847,0.035100528228119675,0.36840268424538813,0.04667015790454702,0.10288354343364106,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:20,0.8672150411280847,0.03657370258225377,0.35522740146597764,0.045762245703689676,0.10689651895333427,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:25,0.8672150411280847,0.03507203897715348,0.3540446166756878,0.04485513865363624,0.11682863049645861,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:30,0.8671355740507467,0.03258839413577067,0.3656388672522438,0.043948835683830685,0.13159453785340763,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:35,0.86699856184844,0.02989162946094561,0.38342238964922387,0.04304333572561423,0.150144401214954,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:40,0.8668615496461333,0.027289640477681405,0.4010658097586152,0.042138637712220976,0.17151681989434786,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:45,0.8667245374438266,0.024783207995448153,0.41856809551952007,0.04123474057877359,0.19486872082027323,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:50,0.8665875252415198,0.022373087108644225,0.43602409788518964,0.04033164326227941,0.21948685326856013,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:11:55,0.866450513039213,0.02006000664032085,0.45329287144137687,0.03942934470162644,0.24324279606100582,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:00,0.8663135008369063,0.017844668602244852,0.4694335769806599,0.038527843837578214,0.2633615492353413,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:05,0.8661764886345996,0.015736017615242112,0.4826868045725678,0.037627139612770893,0.2805085106835515,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:10,0.8660394764322928,0.013352013769350479,0.4925068607859194,0.0367272309717082,0.29496260522627993,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:15,0.8659024642299862,0.011202634578448924,0.4908679628927513,0.03582811686075766,0.30467009979521104,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:20,0.8657654520276794,0.010032204178165303,0.4814293168514473,0.03492979622814684,0.31035826253327947,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:25,0.8656284398253726,0.009844185973602437,0.47400300833596193,0.03403226802395829,0.3125345085746465,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:30,0.8654914276230659,0.010393094672442017,0.4705503037415571,0.03313553120012678,0.31154702737546847,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:35,0.8653544154207592,0.011045569239510049,0.4759014809785096,0.032239584710434116,0.30762348476260054,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:40,0.8652174032184524,0.011611654594266583,0.48495879169879225,0.03136381422508479,0.30101368957888286,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:45,0.8650803910161458,0.012066942482384381,0.49276988560736285,0.030763620673110694,0.29340449652087003,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:50,0.864943378813839,0.012411584895807732,0.499379246375889,0.031412204783964816,0.2863258811921943,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:12:55,0.8648063666115322,0.012645696819513432,0.5049808946220736,0.02942010532400721,0.2833401939280213,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:00,0.8646693544092254,0.012769356327465722,0.5106108341560438,0.027967195608982524,0.2786282099666496,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:05,0.8645323422069188,0.012753573315364907,0.5182778575692714,0.027878415520354704,0.2718680911200824,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:10,0.8643953300046121,0.012620847850342481,0.5340209218221492,0.030977215268497442,0.2644623438206073,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:15,0.8642583178023053,0.012384386694655412,0.5560989961722158,0.03622416786078315,0.26093922408323394,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:20,0.8641213055999986,0.012044115788722307,0.5783905969423151,0.04365396449605834,0.26220743729654905,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:25,0.8639842933976918,0.011599928513377007,0.5921932689089405,0.053324653802632294,0.2701545415571557,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:30,0.863847281195385,0.01105168560631017,0.5985310260851914,0.06650920154398815,0.2868656541029908,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:35,0.8637102689930783,0.010399215052830355,0.5975846519537725,0.07735039487913126,0.3121462371996662,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:40,0.8635732567907717,0.009832439036875034,0.5929084119444787,0.08377098915006655,0.35106749495711825,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:45,0.8632405010675754,0.008737906074719382,0.6070133116155728,0.08612730089008952,0.400398534106849,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:50,0.8606949654084097,0.009139220488846606,0.621781328861828,0.08986916002346391,0.4236951994018534,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:13:55,0.8603324774067626,0.009141983615198194,0.6042366700951851,0.10867579880969125,0.4291302720168314,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:00,0.8599699894051154,0.009017959991687073,0.5857931055629155,0.1225010374842206,0.4522548031185345,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:05,0.8596075014034683,0.009004670829798608,0.568175145869411,0.12517002116569118,0.49033801237724284,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:10,0.8592450134018211,0.009004670829798415,0.5428633925220243,0.12263772439421351,0.5331823066630579,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:15,0.858882525400174,0.008280821043983007,0.5264707487354033,0.12346571915043356,0.5607412000690425,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:20,0.8585200373985269,0.008531981110082118,0.5257538329916266,0.12057903393794521,0.5635156915944178,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:25,0.8581575493968796,0.008525840981225686,0.5335132788957035,0.11528789752243448,0.5451134515734876,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:30,0.8577950613952325,0.008835724651197231,0.5487414022309615,0.10632316070655336,0.5219716727609598,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:35,0.8575050709939148,0.008829374070922968,0.5386821214273013,0.09834300201236999,0.5026533843164205,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:40,0.8575050709939148,0.00882303261291215,0.519724263708132,0.09470168106643607,0.47528653804628346,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:45,0.8575050709939148,0.010173729949033742,0.4521790266127221,0.10435629500108648,0.4947374301884532,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:50,0.8575050709939148,0.01121213262727928,0.39934051949369603,0.11544883188978365,0.5632179864944908,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:14:55,0.8575050709939148,0.012294445646194509,0.43611091968804877,0.12851956670569542,0.5794995580186031,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:00,0.8575050709939148,0.01228561626142158,0.45891275595735476,0.162501808243598,0.5717362774166204,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:05,0.8575050709939148,0.012276799549377708,0.4601595043559547,0.2260209906367494,0.563560239105414,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:10,0.8575050709939148,0.01239469523863718,0.440618906564298,0.23121061920527056,0.6085947036482942,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:15,0.8575050709939148,0.014026863669555325,0.44192744514976706,0.24127843080727474,0.6450570034564117,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:20,0.8575050709939148,0.014872724184621553,0.428315969075627,0.24561253470923297,0.6855345785343631,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:25,0.8575050709939148,0.015801638693991454,0.40848565334459896,0.24488140923654983,0.7251233818484428,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:30,0.8575050709939148,0.01595472879149623,0.37218502553977667,0.3095907612156689,0.7511691485654365,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:35,0.8575050709939148,0.016107048750255468,0.3540788305627824,0.30898288109393207,0.7788568316359894,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:40,0.8575050709939148,0.016276561153978936,0.3407166495683783,0.31639145310900496,0.8082002160055739,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:45,0.8575050709939148,0.015742803612908425,0.34601990879410194,0.3162189696207787,0.8125953256875772,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:50,0.8575050709939148,0.014492676970030597,0.3537824294590983,0.3267574994351131,0.8209346244740071,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:15:55,0.8580452729482553,0.01388849003998895,0.3258023832646649,0.34271877566406067,0.8314555841685564,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:00,0.8596965869661151,0.014348295618906437,0.3100281405495796,0.358087964957889,0.8464569493574595,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:05,0.8613479009839748,0.015281870466476503,0.3011210465037536,0.2920981742454399,0.8530147086364948,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:10,0.8629992150018345,0.015576985186916175,0.3151716022602857,0.28987679433678853,0.8330969199613719,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:15,0.8645408277727568,0.014664937650497126,0.3369650179573557,0.33626011233556985,0.8261502149292697,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:20,0.8652779647328039,0.013811221256198125,0.35511231901664986,0.3455859318227078,0.8238776987855293,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:16:25,0.866575182344465,0.01289027174568687,0.3859112313660577,0.3798526784847942,0.8106773293963395,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
