,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup,r1_setscore,r2_setscore
2018-07-07 11:19:52,0.6456858269011503,0.02281437943111814,0.42497501408705196,0.03138009490177235,0.6199286215279184,2.0,3.0
2018-07-07 11:19:54,0.6448299486904587,0.02311184161354663,0.41650955376336685,0.029463625967491996,0.6044193920064204,2.0,3.0
2018-07-07 11:19:56,0.6439740704797671,0.02381695389065669,0.39307389261548015,0.027245511312813636,0.5890607448669257,2.0,3.0
2018-07-07 11:19:58,0.6431181922690755,0.02259388232786244,0.3858995227188533,0.024724186048517914,0.5739471924574884,2.0,3.0
2018-07-07 11:20:00,0.642262314058384,0.021861065713748604,0.38096286298519294,0.021785209106851472,0.5387382859645296,2.0,3.0
2018-07-07 11:20:02,0.6407074963213065,0.0210946645958442,0.3769723031573716,0.01888909210007235,0.5039392438069655,2.0,3.0
2018-07-07 11:20:04,0.6384355478555652,0.020939466277252537,0.3580445759543594,0.01632258468594912,0.4708476491006593,2.0,3.0
2018-07-07 11:20:06,0.6361978815629428,0.022472095827473667,0.354372103775771,0.014739502548592305,0.4662114619780163,2.0,3.0
2018-07-07 11:20:08,0.6341578271700345,0.022890845827710768,0.3516152631704929,0.014100050666251912,0.4569014030532161,2.0,3.0
2018-07-07 11:20:10,0.6327106084762693,0.022497032582775266,0.3430741171838827,0.012353841425544276,0.5572361577542442,2.0,3.0
2018-07-07 11:20:12,0.6311638754126292,0.021792447798743245,0.3215983968625702,0.010793863044891864,0.6097405486244183,2.0,3.0
2018-07-07 11:20:14,0.6293628363006742,0.02058592353654925,0.3030548827945176,0.009657131607200158,0.6479902547573946,2.0,3.0
2018-07-07 11:20:16,0.6302930743812414,0.019236972075991583,0.2887724943927269,0.008297958909150673,0.682656138488794,2.0,3.0
2018-07-07 11:20:18,0.6312233124618083,0.018233416689969615,0.2744528182630136,0.0070081182870519385,0.6914856291309834,2.0,3.0
2018-07-07 11:20:20,0.6322530649122504,0.017084787052309314,0.2639941704395025,0.004920606201413062,0.6988543996545169,2.0,3.0
2018-07-07 11:20:22,0.6345361557527931,0.015723302255517976,0.250947039261446,0.0034983133083808086,0.7056863112327479,2.0,3.0
2018-07-07 11:20:24,0.6370330668209858,0.013915346703495967,0.24618011250604227,0.0032368085346095306,0.7123810487001694,2.0,3.0
2018-07-07 11:20:26,0.6388874634207045,0.012520924135924446,0.23827353751868868,0.004430844487858696,0.7215565503999292,2.0,3.0
2018-07-07 11:20:28,0.6399565645589551,0.0121969612100926,0.2322396501274953,0.005242210064381899,0.7294540794265453,2.0,3.0
