,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup
2018-07-11 19:07:18,0.2828280508405899,0.06939362384012272,0.26838596191383873,0.013065191425022462,0.559968476479459
2018-07-11 19:07:20,0.27981528998215555,0.07155071743350411,0.25980390078692844,0.01300054052683688,0.5734530768467888
2018-07-11 19:07:22,0.27930896285616746,0.07375631264356046,0.2589725062531365,0.01301407442319805,0.5810132545107216
2018-07-11 19:07:24,0.2788026357301794,0.0758232072933033,0.2584515036529262,0.01404724914417746,0.5814559190351246
2018-07-11 19:07:26,0.27829630860419136,0.07735158828859573,0.24898804631935262,0.014884709117959334,0.5837498757293715
2018-07-11 19:07:28,0.27778998147820333,0.07945072515942429,0.2222870661895506,0.01540114603121765,0.5928721606529925
2018-07-11 19:07:30,0.27728365435221525,0.0818975259239823,0.19016067632080813,0.015917978342720143,0.5916262409164443
2018-07-11 19:07:32,0.27683743320508913,0.08519854138135576,0.18487183207831043,0.016314070127073005,0.5895951072846383
2018-07-11 19:07:34,0.2771310070304963,0.08725405301332458,0.18439293596466638,0.016589019065713508,0.5922353005092288
2018-07-11 19:07:36,0.2775243794623157,0.0879387112887571,0.1830925225832021,0.016499785858159834,0.6071784026901244
2018-07-11 19:07:38,0.27791775189413515,0.08828517417149638,0.17717021273452102,0.016288428660528192,0.6137045978557699
2018-07-11 19:07:40,0.2783111243259545,0.08844792941826454,0.1654908639452438,0.015958606766093893,0.5977583875023785
2018-07-11 19:07:42,0.278704496757774,0.08808893313396103,0.1575021392150959,0.015506118816094547,0.5815511393419631
2018-07-11 19:07:44,0.2788483726735627,0.08799953364804437,0.14629624969289748,0.0150567490405853,0.5656383283367575
2018-07-11 19:07:46,0.28134936243720365,0.08851271480823196,0.1330836997382097,0.01442994068347028,0.5765560124343546
2018-07-11 19:07:48,0.27883763996260846,0.08788095998509361,0.1230190661811936,0.014087956523844175,0.5533899697500433
2018-07-11 19:07:50,0.27973456181001377,0.0864824247350733,0.13081862315559342,0.013825205884808598,0.5295188356326918
2018-07-11 19:07:52,0.2814397746398257,0.08523489151003485,0.1427142297676446,0.013586867406165952,0.5275760914746026
2018-07-11 19:07:54,0.2825860036317023,0.08478461582133708,0.16102825448718286,0.01348448956565791,0.5453544904339007
2018-07-11 19:07:56,0.28298744224574984,0.08427292208284572,0.1803175795212792,0.014063643192421408,0.5571343414265384
2018-07-11 19:07:58,0.2823575606634873,0.08291618708926451,0.19037643242966698,0.014218880285554068,0.5652416765934596
2018-07-11 19:08:00,0.28172767908122476,0.08267483412766516,0.19319447647458432,0.014115504211105174,0.5689396902141962
2018-07-11 19:08:02,0.28109779749896224,0.08298533925458527,0.18708734864963086,0.014115504211105174,0.5721978866205762
2018-07-11 19:08:04,0.28046791591669973,0.0834603572749889,0.1948692639889086,0.013625373674435398,0.5660330040082356
2018-07-11 19:08:06,0.2795442567996787,0.08302511148368864,0.20391470492984817,0.013381253763363748,0.5723395346133653
2018-07-11 19:08:08,0.27817993138052,0.09787018086345114,0.2113037359512588,0.012759051180503833,0.5688290905612031
2018-07-11 19:08:10,0.2774139934645107,0.10776315268881206,0.24101988738510116,0.01293130795148832,0.5730451707203755
