,ltp odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-10 12:37:40,0.7853300725195849,0.010317228975962862,0.42527615857304923,0.11982228349806727,0.44072646905396695,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:37:45,0.7893410446015416,0.01039370331988262,0.42614893273339843,0.12130723875971289,0.4394195591628055,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:37:50,0.7933520166834985,0.01047017766380238,0.4244243707197989,0.12228924445119095,0.43796754780544234,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:37:55,0.8092741935483871,0.010371228993425137,0.4221362202728827,0.12283908263765597,0.43349679280508374,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:00,0.8288852638277658,0.010251275301239824,0.42417066029004064,0.12316185722762639,0.42834729268261,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:05,0.8386101874176519,0.010039868373584582,0.41931658252385845,0.12400988889062627,0.42621279197455875,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:10,0.8430836522689995,0.009928262223218534,0.4160659179027332,0.12498353243163392,0.4234879839216868,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:15,0.8430836522689995,0.00999671975405041,0.41518830936232365,0.12580837465872585,0.42201822764547103,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:20,0.8431218365309741,0.009953996589118353,0.4144998982129306,0.12689523661671256,0.4228493242051762,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:25,0.8450310496297033,0.00996435845484297,0.41494141851816074,0.12775419440028907,0.4229668122709609,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
