,ltp odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-11 16:37:30,0.5849656146383397,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:37:35,0.5850569873043163,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:37:40,0.5851483599702929,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:37:45,0.5852397326362695,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:37:50,0.5853311053022461,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:37:55,0.5854224779682228,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:00,0.5855138506341994,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:05,0.5856052233001761,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:10,0.5856965959661526,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:15,0.5857843137254901,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:20,0.5857843137254901,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:25,0.5858971613625934,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:30,0.5860631137700982,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:35,0.586229066177603,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:40,0.5863950185851077,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:45,0.5865609709926125,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:50,0.5867269234001172,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:38:55,0.586892875807622,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:00,0.5870588282151268,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:05,0.5872247806226316,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:10,0.5873907330301363,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:15,0.5880239992533712,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:20,0.5889956651362727,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:25,0.5902665563340026,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:30,0.5913651617795981,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:35,0.5907973394148665,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:40,0.590229517050135,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:45,0.5902927409895267,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:50,0.5907148474993393,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:39:55,0.5912810406917003,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:00,0.5918472338840612,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:05,0.5924431002167114,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:10,0.5932099670235995,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:15,0.5936726508339969,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:20,0.5942244421436813,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:25,0.5963801684405343,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:30,0.5968428522509317,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:35,0.5973055360613291,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:40,0.5977682198717265,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:45,0.5982309036821238,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:50,0.5990891185610119,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:40:55,0.6003428645083909,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:00,0.6014225767856338,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:05,0.6018852605960312,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:10,0.6026521916986277,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:15,0.6038569863871069,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:20,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:25,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:30,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:35,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:40,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:45,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:50,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:41:55,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:00,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:05,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:10,0.6046176046176046,0.00895866531043025,0.25516555129939705,0.018626632028353823,0.24226698610435987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:15,0.6046176046176046,0.00895944586915809,0.2614035906051914,0.018564323600694883,0.2450313513275383,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:20,0.6046176046176046,0.00896022642788593,0.26583253607296636,0.01855013608477058,0.25064203379277994,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:25,0.6046176046176046,0.008916385046005573,0.2727231192050836,0.018498717433007503,0.2571359900404306,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:30,0.6046176046176046,0.008926044130272795,0.27890152870371493,0.018502789431356834,0.26361379255912126,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:35,0.6046176046176046,0.00889291576007669,0.28579842125572114,0.018544477022817106,0.27008417396582474,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:40,0.6046176046176046,0.008919313935251635,0.29072522817392704,0.018542058574529736,0.27474244945381837,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:45,0.6046176046176046,0.00899247453294229,0.2971673955652118,0.018564980005937815,0.2751779877882003,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:50,0.6046176046176046,0.009013274387857461,0.30344671092100656,0.018717464345314013,0.2718104643780012,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:42:55,0.6046176046176046,0.009058685359778254,0.3102522278480372,0.018924038013104924,0.27351799034669744,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:00,0.6046176046176046,0.009027461496077707,0.3166037463032446,0.019030081014302362,0.27634978749388167,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:05,0.6046126169570768,0.00902798492060097,0.32179327803828317,0.019007818915364346,0.2799560143232305,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:10,0.6043632339306841,0.00893926446390784,0.3233757782709792,0.019000516682312018,0.2834475080355658,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:15,0.6038656734574169,0.008940054288076526,0.3293921309823095,0.019012566552105852,0.28970997461308506,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:20,0.6033577722571966,0.008971958052059992,0.3349636875400635,0.01915262389750994,0.29501460629045617,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:25,0.6028498710569763,0.009102342629809575,0.33960079207595595,0.019436399836605108,0.2989959513432238,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:30,0.6023419698567558,0.009193717933408988,0.34442600672799983,0.019871648892373847,0.3011535962469402,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:35,0.6018340686565355,0.008966234124824512,0.3447343050848142,0.020323718435983604,0.3019575091981896,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:40,0.6013261674563153,0.008955612707614191,0.3512534365471743,0.02026228260344195,0.3023823659564765,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:45,0.6012048192771084,0.008906359034180968,0.3561478868596021,0.020190941792234133,0.30334185310536,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:50,0.6012048192771084,0.00888514878900161,0.3630750939817519,0.020347607131452946,0.30853413216564457,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:43:55,0.6012048192771084,0.008789499661024368,0.3636923898095475,0.020557358574165924,0.31414423604242564,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:00,0.6012048192771084,0.008678306970957313,0.3695483105696575,0.020673273309752698,0.31717277532725957,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:05,0.6012048192771084,0.008668023236505722,0.37618815191655036,0.020790957130954645,0.3202721566438313,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:10,0.6012048192771084,0.008599380040289146,0.37906451463016244,0.02094862256138351,0.3234276954323277,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:15,0.6012048192771084,0.008644381482713138,0.383314275566789,0.02110178490948886,0.32542031851432845,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:20,0.6012048192771084,0.008645171306881826,0.38791901998620315,0.021117648799500753,0.3235467497576941,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:25,0.6010555826797028,0.008601072790796891,0.39353251172564047,0.02115231010614994,0.321339735936347,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:30,0.6005957421462231,0.00860213221460674,0.39550025674451705,0.021100630961196954,0.319997656530642,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:35,0.5999329941746078,0.00863771814810147,0.39495078514104237,0.021135534245960885,0.32063068845613657,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:40,0.5992702462029923,0.00864848419883335,0.39872772439193077,0.021213889888580948,0.3229578196180723,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:45,0.5986074982313768,0.008604385682748416,0.39566648964216644,0.02132814717582588,0.3242218757911168,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:50,0.5979447502597615,0.008650092655347085,0.39856428899656027,0.021452141868676645,0.3240067519159937,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:44:55,0.597788294378984,0.008715347412373908,0.3951114138686765,0.021628950733873147,0.32872383588798676,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:00,0.597739419912289,0.008807602590195763,0.39818055216393844,0.021620642987686643,0.32881015186837104,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:05,0.5980922611817013,0.008807269294120765,0.4015607302165278,0.021593591163153795,0.3345479090996669,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:10,0.5984451024511136,0.00875306046128388,0.4049934191015045,0.02155238633315556,0.3369876116127884,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:15,0.598797943720526,0.008658000032516138,0.4041076148438146,0.021489901327251325,0.3386164889925747,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:20,0.5991507849899381,0.008538227293805744,0.40381723913661105,0.02154419719250315,0.34360088951435025,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:25,0.5992494795691602,0.008330657568827629,0.41006032800446235,0.021862607988052295,0.34850185716808324,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:30,0.5971709668182277,0.008152901336685685,0.4166937203164849,0.02197756910040379,0.35329296831290413,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:35,0.5961238107457915,0.008097960312039968,0.42021968682294075,0.02196435006310314,0.3545149363713671,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:40,0.5982641082953055,0.008064653466266985,0.423318605837155,0.022003326562856574,0.35368539033246965,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:45,0.6025996618921278,0.008066587544188082,0.42756982005172467,0.022063209454233686,0.3527316476338994,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:50,0.602147771677116,0.008133876254116495,0.4253180019864554,0.022347287314351122,0.3526533723881082,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:45:55,0.6016958814621041,0.008162507930119472,0.4271420835121418,0.022360976762909355,0.3535341064754604,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:00,0.6012439912470924,0.008178727604323345,0.426609481191806,0.0223377980198542,0.356117537124438,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:05,0.6007921010320805,0.008171629405073346,0.42638546483589973,0.022296350831222413,0.35861106493631856,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:10,0.6005613085991421,0.008218726643000421,0.4272701499544859,0.0223924097015969,0.3609675453101048,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:15,0.6005042358521184,0.00817466769598447,0.42961052217663187,0.022504279774378255,0.36493250417688416,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:20,0.6004471631050948,0.008170011811545062,0.43085614597145044,0.022477301054844526,0.36753678826879,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:25,0.6003900903580712,0.008089481735982212,0.4292441258387103,0.022514750049111916,0.3722035416157581,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:30,0.5997334061592683,0.008003625224217437,0.4322322199497968,0.022696292502534333,0.37369139100410603,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:35,0.5990100984658233,0.007912197764368925,0.4377356591653949,0.023057179990398996,0.37437064767396167,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:40,0.5983933883638057,0.007906963608815033,0.43907903505955753,0.023157794965344848,0.37697212298896615,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:45,0.5978772119183738,0.008002647915025652,0.4405042229534815,0.02311308907964235,0.3814343073837767,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:50,0.5964756211974405,0.007949618616338127,0.44611912257327746,0.02311214934748481,0.3824458955541007,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:46:55,0.5964185484504168,0.007859851769252453,0.4474896681665384,0.023108648117350878,0.3827254154219346,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:00,0.5963614757033932,0.00783321977294699,0.44712096032677173,0.023247395814238594,0.3894451715578302,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:05,0.5963044029563696,0.007833495948008007,0.4504973155033048,0.02320556883261232,0.39580386243086,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:10,0.5962473302093458,0.007879757796720127,0.4495400950985235,0.023146070603452373,0.3958793453734929,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:15,0.5961902574623222,0.007880033971781147,0.4543778392899276,0.023021893463453534,0.39557087883381115,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:20,0.5966374163636836,0.007813688857767067,0.46008299593158614,0.02286664402508768,0.3962685031604217,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:25,0.5961491650844652,0.007695526116274698,0.45985879638580157,0.02287485752303099,0.39925166372020987,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:30,0.5967726392427974,0.007696081844684944,0.4612061925281258,0.02278253845122605,0.40206919702113264,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:35,0.5978859859541048,0.00758848536416019,0.4650610381665641,0.022724263503195,0.4038059381569702,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:40,0.5949432998294821,0.007538393445489429,0.4622905082878903,0.022718536744226872,0.4054601563020156,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:45,0.5960313369862343,0.0075330398901095885,0.4671031187091995,0.0226414834545486,0.40400570794347135,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:50,0.5958875634687448,0.007338714458900124,0.46947982232982804,0.022501601659991627,0.40438375590988535,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:47:55,0.5957631617011904,0.007160574455475119,0.4687125746293511,0.0223988827418895,0.40476490249139485,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:48:00,0.5956387599336359,0.007092970590724133,0.47260017463055504,0.022301666319611987,0.4073424080470895,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:48:05,0.5955143581660813,0.0070215981220998975,0.47104336976596733,0.022235645549472095,0.41291351604090515,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-11 16:48:10,0.5953899563985268,0.007008924043208365,0.46988776019394163,0.02220069258916887,0.4163447336911335,0.5071618761747486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
